sampleRateHz,attenuationDb,M,tapCount,feasible,worstStopbandDb,rPeakPercent,settlingSampleSpan,settlingMs,taps
44100,0.5,28,57,0,-94.3784,24.8753,56,1.26984,0.0189727;-0.00890307;0.0075003;-0.00485297;-0.000975114;0.00877111;-0.018311;0.0280216;-0.0358334;0.0400615;-0.0387962;0.0311901;-0.0170234;-0.00280251;0.0263912;-0.050581;0.0720143;-0.0862964;0.0906497;-0.0850055;0.0663536;-0.03472;-0.00636985;0.0541533;-0.103483;0.149459;-0.187031;0.21151;0.751874;0.21151;-0.187031;0.149459;-0.103483;0.0541533;-0.00636985;-0.03472;0.0663536;-0.0850055;0.0906497;-0.0862964;0.0720143;-0.050581;0.0263912;-0.00280251;-0.0170234;0.0311901;-0.0387962;0.0400615;-0.0358334;0.0280216;-0.018311;0.00877111;-0.000975114;-0.00485297;0.0075003;-0.00890307;0.0189727
44100,0.5,29,59,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,8,17,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,9,19,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,10,21,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,11,23,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,12,25,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,13,27,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,14,29,1,-94.9998,12.4023,28,0.583333,0.00333033;-0.00517902;0.00777619;-0.00973555;0.00981463;-0.00682837;-0.000340781;0.0122368;-0.0286897;0.0486644;-0.070246;0.0910356;-0.108313;0.119811;0.873328;0.119811;-0.108313;0.0910356;-0.070246;0.0486644;-0.0286897;0.0122368;-0.000340781;-0.00682837;0.00981463;-0.00973555;0.00777619;-0.00517902;0.00333033
48000,0.05,15,31,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,16,33,1,-94.9989,13.286,28,0.583333,-0.000384213;0.000815251;0.00108243;-0.0026163;0.00607992;-0.00859886;0.0111806;-0.0109801;0.00591793;0.00500186;-0.0219661;0.0434365;-0.0684024;0.0937085;-0.11453;0.129236;0.862038;0.129236;-0.11453;0.0937085;-0.0684024;0.0434365;-0.0219661;0.00500186;0.00591793;-0.0109801;0.0111806;-0.00859886;0.00607992;-0.0026163;0.00108243;0.000815251;-0.000384213
48000,0.05,17,35,1,-94.9999,14.4531,34,0.708333,0.00110406;-0.00217179;0.00296242;-0.00153544;-0.000775655;0.00531692;-0.0102724;0.0148098;-0.0162764;0.0134912;-0.00320981;-0.0149317;0.0394706;-0.0673796;0.0976332;-0.122956;0.139359;0.850722;0.139359;-0.122956;0.0976332;-0.0673796;0.0394706;-0.0149317;-0.00320981;0.0134912;-0.0162764;0.0148098;-0.0102724;0.00531692;-0.000775655;-0.00153544;0.00296242;-0.00217179;0.00110406
48000,0.05,18,37,1,-94.9999,14.1602,36,0.75,-0.000860059;0.000760626;-0.001839;0.00223643;-0.000413577;-0.00132121;0.00588501;-0.0105634;0.0145767;-0.0150708;0.0113413;-0.000434713;-0.017077;0.0406952;-0.0680715;0.0967779;-0.121082;0.136916;0.855089;0.136916;-0.121082;0.0967779;-0.0680715;0.0406952;-0.017077;-0.000434713;0.0113413;-0.0150708;0.0145767;-0.0105634;0.00588501;-0.00132121;-0.000413577;0.00223643;-0.001839;0.000760626;-0.000860059
48000,0.05,19,39,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,20,41,1,-94.9984,8.3575,40,0.833333,-0.00110402;-0.00106117;0.00445303;-0.00823052;0.0137792;-0.0179421;0.0204142;-0.0180536;0.0108684;0.0026174;-0.0201036;0.0401944;-0.0587858;0.0732753;-0.0804165;0.0800334;-0.0722735;0.0605318;-0.0479319;0.0386321;0.962207;0.0386321;-0.0479319;0.0605318;-0.0722735;0.0800334;-0.0804165;0.0732753;-0.0587858;0.0401944;-0.0201036;0.0026174;0.0108684;-0.0180536;0.0204142;-0.0179421;0.0137792;-0.00823052;0.00445303;-0.00106117;-0.00110402
48000,0.05,21,43,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,22,45,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,23,47,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,24,49,1,-94.9972,44.818,48,1,0.00367881;-0.00683438;0.00993299;-0.0116634;0.00897646;-0.000968156;-0.0137562;0.0326959;-0.0523114;0.0661698;-0.0679263;0.0520157;-0.0170181;-0.0338257;0.0919852;-0.14401;0.175662;-0.174105;0.132973;-0.0530063;-0.0543151;0.172092;-0.277768;0.351442;0.619767;0.351442;-0.277768;0.172092;-0.0543151;-0.0530063;0.132973;-0.174105;0.175662;-0.14401;0.0919852;-0.0338257;-0.0170181;0.0520157;-0.0679263;0.0661698;-0.0523114;0.0326959;-0.0137562;-0.000968156;0.00897646;-0.0116634;0.00993299;-0.00683438;0.00367881
48000,0.05,25,51,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.05,26,53,1,-94.9984,6.25,52,1.08333,-0.00242181;0.00400401;-0.00437377;0.00419823;-0.00185206;-0.00276082;0.00916025;-0.0162685;0.02268;-0.0261211;0.0257865;-0.0198693;0.00988017;0.00463612;-0.019647;0.0350907;-0.0469302;0.055171;-0.0593267;0.0593267;-0.0575886;0.0545379;-0.0515863;0.0498132;-0.0483897;0.0482374;0.949228;0.0482374;-0.0483897;0.0498132;-0.0515863;0.0545379;-0.0575886;0.0593267;-0.0593267;0.055171;-0.0469302;0.0350907;-0.019647;0.00463612;0.00988017;-0.0198693;0.0257865;-0.0261211;0.02268;-0.0162685;0.00916025;-0.00276082;-0.00185206;0.00419823;-0.00437377;0.00400401;-0.00242181
48000,0.05,27,55,0,-28.6733,77.3533,54,1.125,0.00107188;0.000463423;-0.00221535;0.00839479;-0.0122864;0.0181063;-0.0181985;0.0133816;0.00328946;-0.0263759;0.0585432;-0.0873905;0.108626;-0.107458;0.0815503;-0.0234069;-0.0552953;0.147037;-0.243884;0.277652;-0.27696;0.220253;-0.104027;-0.0495276;0.221039;-0.373058;0.479536;0.482279;0.479536;-0.373058;0.221039;-0.0495276;-0.104027;0.220253;-0.27696;0.277652;-0.243884;0.147037;-0.0552953;-0.0234069;0.0815503;-0.107458;0.108626;-0.0873905;0.0585432;-0.0263759;0.00328946;0.0133816;-0.0181985;0.0181063;-0.0122864;0.00839479;-0.00221535;0.000463423;0.00107188
48000,0.05,28,57,1,-94.9978,82.1522,56,1.16667,0.00367882;-0.00870947;0.0146335;-0.0208821;0.0251619;-0.0235941;0.0143062;0.004629;-0.0326037;0.0662121;-0.0988723;0.123463;-0.130251;0.113677;-0.0701823;0.00186109;0.0827184;-0.171112;0.247315;-0.294204;0.300248;-0.25644;0.165358;-0.0355774;-0.116142;0.267438;-0.396995;0.483243;0.483243;0.483243;-0.396995;0.267438;-0.116142;-0.0355774;0.165358;-0.25644;0.300248;-0.294204;0.247315;-0.171112;0.0827184;0.00186109;-0.0701823;0.113677;-0.130251;0.123463;-0.0988723;0.0662121;-0.0326037;0.004629;0.0143062;-0.0235941;0.0251619;-0.0208821;0.0146335;-0.00870947;0.00367882
48000,0.05,29,59,1,-95,74.7615,58,1.20833,0.0032798;-0.00632745;0.00825219;-0.00889338;0.00476343;0.00456778;-0.018863;0.0355363;-0.0491109;0.0534917;-0.0427269;0.0136512;0.0311306;-0.084636;0.132801;-0.161314;0.155685;-0.109142;0.0244839;0.0848735;-0.194304;0.277485;-0.307076;0.269134;-0.160917;-0.000327889;0.185669;-0.356558;0.476928;0.476928;0.476928;-0.356558;0.185669;-0.000327889;-0.160917;0.269134;-0.307076;0.277485;-0.194304;0.0848735;0.0244839;-0.109142;0.155685;-0.161314;0.132801;-0.084636;0.0311306;0.0136512;-0.0427269;0.0534917;-0.0491109;0.0355363;-0.018863;0.00456778;0.00476343;-0.00889338;0.00825219;-0.00632745;0.0032798
48000,0.05,30,61,0,-94.4511,71.3351,60,1.25,-0.00439039;0.00996225;-0.016443;0.0228919;-0.0243244;0.0184324;-0.00146698;-0.0251876;0.0585222;-0.0895251;0.108661;-0.104793;0.0721477;-0.0104593;-0.0704076;0.153734;-0.216903;0.239405;-0.2071;0.119638;0.00904835;-0.150799;0.270758;-0.334655;0.319695;-0.220477;0.0533298;0.147818;-0.338141;0.474018;0.474018;0.474018;-0.338141;0.147818;0.0533298;-0.220477;0.319695;-0.334655;0.270758;-0.150799;0.00904835;0.119638;-0.2071;0.239405;-0.216903;0.153734;-0.0704076;-0.0104593;0.0721477;-0.104793;0.108661;-0.0895251;0.0585222;-0.0251876;-0.00146698;0.0184324;-0.0243244;0.0228919;-0.016443;0.00996225;-0.00439039
48000,0.05,31,63,1,-94.9998,97.3741,62,1.29167,0.00580984;-0.0138823;0.0260757;-0.039595;0.0495095;-0.049411;0.0326514;0.00459226;-0.0611383;0.128726;-0.192467;0.233058;-0.231802;0.176378;-0.0664745;-0.0833542;0.244601;-0.380268;0.453857;-0.439625;0.331401;-0.146681;-0.0752388;0.282036;-0.421235;0.454791;-0.369957;0.184447;0.0573558;-0.294745;0.467056;0.467056;0.467056;-0.294745;0.0573558;0.184447;-0.369957;0.454791;-0.421235;0.282036;-0.0752388;-0.146681;0.331401;-0.439625;0.453857;-0.380268;0.244601;-0.0833542;-0.0664745;0.176378;-0.231802;0.233058;-0.192467;0.128726;-0.0611383;0.00459226;0.0326514;-0.049411;0.0495095;-0.039595;0.0260757;-0.0138823;0.00580984
48000,0.05,32,65,1,-94.9995,100,64,1.33333,-0.00606515;0.0174921;-0.0356606;0.0603754;-0.0854135;0.102667;-0.099602;0.066099;0.00573722;-0.112581;0.242036;-0.368179;0.459212;-0.482038;0.413388;-0.246894;0.000150039;0.287907;-0.561179;0.761698;-0.841636;0.779011;-0.583608;0.297579;0.0152584;-0.284615;0.453352;-0.491585;0.406287;-0.237326;0.0469266;0.100389;0.841636;0.100389;0.0469266;-0.237326;0.406287;-0.491585;0.453352;-0.284615;0.0152584;0.297579;-0.583608;0.779011;-0.841636;0.761698;-0.561179;0.287907;0.000150039;-0.246894;0.413388;-0.482038;0.459212;-0.368179;0.242036;-0.112581;0.00573722;0.066099;-0.099602;0.102667;-0.0854135;0.0603754;-0.0356606;0.0174921;-0.00606515
48000,0.05,33,67,0,-29.9857,100,66,1.375,-0.00268014;0.0138247;-0.0295864;0.0549331;-0.0843001;0.112404;-0.125617;0.114424;-0.0629375;-0.0292013;0.162567;-0.314831;0.461871;-0.56355;0.588618;-0.508475;0.320466;-0.0383529;-0.293252;0.621302;-0.879397;1.02022;-1.00891;0.851771;-0.574844;0.23826;0.0988374;-0.374296;0.555323;-0.646792;0.621416;-0.565955;0.510342;0.512797;0.510342;-0.565955;0.621416;-0.646792;0.555323;-0.374296;0.0988374;0.23826;-0.574844;0.851771;-1.00891;1.02022;-0.879397;0.621302;-0.293252;-0.0383529;0.320466;-0.508475;0.588618;-0.56355;0.461871;-0.314831;0.162567;-0.0292013;-0.0629375;0.114424;-0.125617;0.112404;-0.0843001;0.0549331;-0.0295864;0.0138247;-0.00268014
48000,0.05,34,69,0,-43.0935,100,68,1.41667,-0.00202086;0.0115746;-0.0301453;0.0605412;-0.103625;0.150362;-0.18788;0.195762;-0.149125;0.043175;0.137513;-0.373824;0.627678;-0.843428;0.95583;-0.90858;0.670179;-0.248963;-0.30102;0.885386;-1.38693;1.69229;-1.7218;1.45216;-0.929295;0.259308;0.413735;-0.942743;1.21673;-1.1892;0.891309;-0.4259;-0.0642707;0.430321;0.429771;0.430321;-0.0642707;-0.4259;0.891309;-1.1892;1.21673;-0.942743;0.413735;0.259308;-0.929295;1.45216;-1.7218;1.69229;-1.38693;0.885386;-0.30102;-0.248963;0.670179;-0.90858;0.95583;-0.843428;0.627678;-0.373824;0.137513;0.043175;-0.149125;0.195762;-0.18788;0.150362;-0.103625;0.0605412;-0.0301453;0.0115746;-0.00202086
48000,0.1,8,17,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,9,19,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,10,21,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,11,23,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,12,25,1,-94.9989,13.5742,24,0.5,0.00578944;-0.0083016;0.0109766;-0.0113572;0.00731267;0.00237879;-0.0190614;0.0413687;-0.0671868;0.0939042;-0.11633;0.132012;0.856989;0.132012;-0.11633;0.0939042;-0.0671868;0.0413687;-0.0190614;0.00237879;0.00731267;-0.0113572;0.0109766;-0.0083016;0.00578944
48000,0.1,13,27,1,-94.9991,12.793,26,0.541667,-0.00432448;0.0080808;-0.00913171;0.0112844;-0.00898174;0.00288198;0.00868841;-0.0252949;0.0466035;-0.0692783;0.0926381;-0.110828;0.124503;0.866316;0.124503;-0.110828;0.0926381;-0.0692783;0.0466035;-0.0252949;0.00868841;0.00288198;-0.00898174;0.0112844;-0.00913171;0.0080808;-0.00432448
48000,0.1,14,29,1,-94.999,11.9141,28,0.583333,0.00487638;-0.00629834;0.00890289;-0.0108708;0.00915914;-0.00473884;-0.00339145;0.0155402;-0.0319806;0.0515898;-0.0711661;0.0896831;-0.104356;0.115099;0.875903;0.115099;-0.104356;0.0896831;-0.0711661;0.0515898;-0.0319806;0.0155402;-0.00339145;-0.00473884;0.00915914;-0.0108708;0.00890289;-0.00629834;0.00487638
48000,0.1,15,31,1,-94.9991,14.0992,30,0.625,0.00256327;-0.00188308;-0.000838215;0.00336367;-0.00920319;0.0125792;-0.0143645;0.011733;-0.00188593;-0.0142884;0.0388308;-0.0667193;0.0963909;-0.119865;0.13851;0.850153;0.13851;-0.119865;0.0963909;-0.0667193;0.0388308;-0.0142884;-0.00188593;0.011733;-0.0143645;0.0125792;-0.00920319;0.00336367;-0.000838215;-0.00188308;0.00256327
48000,0.1,16,33,1,-94.9952,8.63777,32,0.666667,0.00639383;-0.00895571;0.0123172;-0.014181;0.0130731;-0.00796074;-0.00116144;0.0136793;-0.0283329;0.0433003;-0.0567991;0.0673228;-0.074123;0.0777087;-0.0790715;0.0790818;0.915417;0.0790818;-0.0790715;0.0777087;-0.074123;0.0673228;-0.0567991;0.0433003;-0.0283329;0.0136793;-0.00116144;-0.00796074;0.0130731;-0.014181;0.0123172;-0.00895571;0.00639383
48000,0.1,17,35,1,-94.9995,16.3979,34,0.708333,0.0041583;-0.003991;0.00609891;-0.00562557;0.00241035;0.00287298;-0.0112525;0.0211531;-0.0274434;0.0263208;-0.0168151;-0.00207028;0.0308792;-0.0665978;0.103416;-0.135632;0.158553;0.827131;0.158553;-0.135632;0.103416;-0.0665978;0.0308792;-0.00207028;-0.0168151;0.0263208;-0.0274434;0.0211531;-0.0112525;0.00287298;0.00241035;-0.00562557;0.00609891;-0.003991;0.0041583
48000,0.1,18,37,1,-94.9972,23.3826,36,0.75,-0.00398802;0.010845;-0.0137745;0.0186908;-0.0173579;0.0113041;0.00260834;-0.0216304;0.0426473;-0.0603772;0.0679348;-0.0599181;0.0340897;0.00979372;-0.0659742;0.125486;-0.179041;0.21581;0.765701;0.21581;-0.179041;0.125486;-0.0659742;0.00979372;0.0340897;-0.0599181;0.0679348;-0.0603772;0.0426473;-0.0216304;0.00260834;0.0113041;-0.0173579;0.0186908;-0.0137745;0.010845;-0.00398802
48000,0.1,19,39,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,20,41,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.1,21,43,1,-94.9992,18.7652,42,0.875,0.00159075;0.00197462;-0.00039139;-0.00169112;0.00476112;-0.00799799;0.0103764;-0.0102832;0.00633064;0.00217534;-0.0142357;0.0274646;-0.0378686;0.0409921;-0.0328889;0.0113349;0.0226371;-0.0655607;0.110833;-0.151148;0.17886;0.80547;0.17886;-0.151148;0.110833;-0.0655607;0.0226371;0.0113349;-0.0328889;0.0409921;-0.0378686;0.0274646;-0.0142357;0.00217534;0.00633064;-0.0102832;0.0103764;-0.00799799;0.00476112;-0.00169112;-0.00039139;0.00197462;0.00159075
48000,0.1,22,45,1,-94.998,34.6827,44,0.916667,0.00523472;-0.00644748;0.00583723;-0.00251431;-0.00547004;0.0179789;-0.0309823;0.0427349;-0.0453029;0.0368127;-0.0131244;-0.0228355;0.0649489;-0.104248;0.127444;-0.126606;0.0932997;-0.0304166;-0.0558276;0.150388;-0.235347;0.295158;0.678572;0.295158;-0.235347;0.150388;-0.0558276;-0.0304166;0.0932997;-0.126606;0.127444;-0.104248;0.0649489;-0.0228355;-0.0131244;0.0368127;-0.0453029;0.0427349;-0.0309823;0.0179789;-0.00547004;-0.00251431;0.00583723;-0.00644748;0.00523472
48000,0.1,23,47,1,-94.9996,42.3026,46,0.958333,-0.0060295;0.0106385;-0.0130946;0.0144786;-0.00844918;-0.00368579;0.0231412;-0.045042;0.0642806;-0.0724795;0.0642056;-0.0345971;-0.0125768;0.0715089;-0.126788;0.165419;-0.171061;0.137374;-0.0625367;-0.0419124;0.159004;-0.265401;0.339909;0.627387;0.339909;-0.265401;0.159004;-0.0419124;-0.0625367;0.137374;-0.171061;0.165419;-0.126788;0.0715089;-0.0125768;-0.0345971;0.0642056;-0.0724795;0.0642806;-0.045042;0.0231412;-0.00368579;-0.00844918;0.0144786;-0.0130946;0.0106385;-0.0060295
48000,0.1,24,49,0,-68.0078,34.3716,46,0.958333,0.00056539;-0.0034545;0.00884818;-0.0114726;0.0122851;-0.0085394;-0.000691681;0.0176177;-0.0350636;0.0507471;-0.0588516;0.0533997;-0.030422;-0.00708558;0.055115;-0.100183;0.130244;-0.134607;0.106099;-0.0429103;-0.0439846;0.143033;-0.232594;0.293554;0.676703;0.293554;-0.232594;0.143033;-0.0439846;-0.0429103;0.106099;-0.134607;0.130244;-0.100183;0.055115;-0.00708558;-0.030422;0.0533997;-0.0588516;0.0507471;-0.0350636;0.0176177;-0.000691681;-0.0085394;0.0122851;-0.0114726;0.00884818;-0.0034545;0.00056539
48000,0.15,8,17,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,9,19,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,10,21,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,11,23,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,12,25,1,-95,13.2812,24,0.5,0.00603019;-0.00982807;0.0113934;-0.010947;0.0062283;0.00317038;-0.0213697;0.0429316;-0.0668981;0.0948292;-0.113796;0.129848;0.856816;0.129848;-0.113796;0.0948292;-0.0668981;0.0429316;-0.0213697;0.00317038;0.0062283;-0.010947;0.0113934;-0.00982807;0.00603019
48000,0.15,13,27,1,-94.9999,12.5,26,0.541667,-0.00458539;0.00845543;-0.00932637;0.0118335;-0.00860776;0.00165865;0.00939626;-0.0265726;0.0473708;-0.0698034;0.0923868;-0.108141;0.12337;0.865131;0.12337;-0.108141;0.0923868;-0.0698034;0.0473708;-0.0265726;0.00939626;0.00165865;-0.00860776;0.0118335;-0.00932637;0.00845543;-0.00458539
48000,0.15,14,29,1,-94.9998,11.3281,28,0.583333,0.00694548;-0.00869833;0.00960101;-0.0111408;0.00808967;-0.00276704;-0.00717604;0.0206126;-0.0365174;0.0547661;-0.0716223;0.088326;-0.0997937;0.108906;0.880938;0.108906;-0.0997937;0.088326;-0.0716223;0.0547661;-0.0365174;0.0206126;-0.00717604;-0.00276704;0.00808967;-0.0111408;0.00960101;-0.00869833;0.00694548
48000,0.15,15,31,1,-94.9993,13.7754,26,0.541667,0.00011988;8.20932e-06;-0.000972299;0.00327346;-0.0072207;0.0111301;-0.0125671;0.00895087;0.00140096;-0.0180891;0.0401454;-0.0657132;0.0929641;-0.118052;0.136134;0.856974;0.136134;-0.118052;0.0929641;-0.0657132;0.0401454;-0.0180891;0.00140096;0.00895087;-0.0125671;0.0111301;-0.0072207;0.00327346;-0.000972299;8.20932e-06;0.00011988
48000,0.15,16,33,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,17,35,1,-94.9985,7.61719,34,0.708333,-0.00477384;0.00886089;-0.0130969;0.0158078;-0.014028;0.0113113;-0.00254815;-0.00876216;0.0233214;-0.0378974;0.0527043;-0.0615559;0.0705743;-0.0705743;0.0705743;-0.0704459;0.0672709;0.926514;0.0672709;-0.0704459;0.0705743;-0.0705743;0.0705743;-0.0615559;0.0527043;-0.0378974;0.0233214;-0.00876216;-0.00254815;0.0113113;-0.014028;0.0158078;-0.0130969;0.00886089;-0.00477384
48000,0.15,18,37,1,-94.9954,7.03125,36,0.75,0.00788825;-0.0100731;0.0131211;-0.0144651;0.0144368;-0.0100855;0.00305002;0.00730448;-0.019762;0.0324544;-0.0451538;0.0550387;-0.0620831;0.0655369;-0.0655369;0.0645425;-0.0619986;0.0597445;0.932081;0.0597445;-0.0619986;0.0645425;-0.0655369;0.0655369;-0.0620831;0.0550387;-0.0451538;0.0324544;-0.019762;0.00730448;0.00305002;-0.0100855;0.0144368;-0.0144651;0.0131211;-0.0100731;0.00788825
48000,0.15,19,39,1,-94.9957,26.1317,38,0.791667,0.000941738;-0.00228414;0.0112418;-0.0175105;0.0223881;-0.0215028;0.0165659;0.000723158;-0.0223977;0.0470777;-0.0711807;0.0812745;-0.0756033;0.0480962;0.000779923;-0.0625637;0.132126;-0.193443;0.235139;0.740262;0.235139;-0.193443;0.132126;-0.0625637;0.000779923;0.0480962;-0.0756033;0.0812745;-0.0711807;0.0470777;-0.0223977;0.000723158;0.0165659;-0.0215028;0.0223881;-0.0175105;0.0112418;-0.00228414;0.000941738
48000,0.15,20,41,1,-95,12.5,40,0.833333,0.0020072;0.00406745;-0.00451733;0.00410022;-0.00266183;2.00307e-05;0.00515773;-0.0102921;0.0154859;-0.0181582;0.0174822;-0.011811;0.000728945;0.0144436;-0.0342561;0.0549027;-0.0758435;0.0942967;-0.108807;0.118426;0.870457;0.118426;-0.108807;0.0942967;-0.0758435;0.0549027;-0.0342561;0.0144436;0.000728945;-0.011811;0.0174822;-0.0181582;0.0154859;-0.0102921;0.00515773;2.00307e-05;-0.00266183;0.00410022;-0.00451733;0.00406745;0.0020072
48000,0.15,21,43,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,22,45,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,23,47,0,-39.7723,76.7088,46,0.958333,-0.00871139;0.0150665;-0.0187431;0.0192944;-0.0100971;-0.00922938;0.0389474;-0.0720108;0.100382;-0.111753;0.0969356;-0.0447173;-0.024771;0.116731;-0.20471;0.266284;-0.27958;0.232026;-0.123024;-0.0317249;0.205544;-0.364568;0.475262;0.474336;0.475262;-0.364568;0.205544;-0.0317249;-0.123024;0.232026;-0.27958;0.266284;-0.20471;0.116731;-0.024771;-0.0447173;0.0969356;-0.111753;0.100382;-0.0720108;0.0389474;-0.00922938;-0.0100971;0.0192944;-0.0187431;0.0150665;-0.00871139
48000,0.15,24,49,1,-94.9357,5.76172,48,1,-0.00465121;0.0050918;-0.00251017;0.000850411;0.00538116;-0.0124054;0.0184497;-0.0226399;0.0242432;-0.0204077;0.012099;0.00191083;-0.015098;0.0296042;-0.0408813;0.0496297;-0.0538636;0.0538636;-0.0538636;0.0533484;-0.0528635;0.0538636;-0.0538636;0.0572861;0.934853;0.0572861;-0.0538636;0.0538636;-0.0528635;0.0533484;-0.0538636;0.0538636;-0.0538636;0.0496297;-0.0408813;0.0296042;-0.015098;0.00191083;0.012099;-0.0204077;0.0242432;-0.0226399;0.0184497;-0.0124054;0.00538116;0.000850411;-0.00251017;0.0050918;-0.00465121
48000,0.15,25,51,0,0,1e+300,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48000,0.15,26,53,1,-94.9997,6.25,52,1.08333,-0.00167775;0.00487598;-0.00709659;0.00767696;-0.00336653;-0.00223257;0.0122644;-0.0220297;0.0304773;-0.0341652;0.0324122;-0.0212198;0.00720486;0.0142909;-0.0330755;0.0498095;-0.0583368;0.0583368;-0.0583368;0.0512137;-0.0430804;0.0401407;-0.0421058;0.0456987;-0.0519729;0.0575997;0.933389;0.0575997;-0.0519729;0.0456987;-0.0421058;0.0401407;-0.0430804;0.0512137;-0.0583368;0.0583368;-0.0583368;0.0498095;-0.0330755;0.0142909;0.00720486;-0.0212198;0.0324122;-0.0341652;0.0304773;-0.0220297;0.0122644;-0.00223257;-0.00336653;0.00767696;-0.00709659;0.00487598;-0.00167775
